id,from_asset,to_asset,milestone_year,rep_period,capacity_coefficient,conversion_coefficient,time_block_start,time_block_end,solution
7206,PL_E_Demand,PL_electrolyzer,2050,2,1.0,1.0,22,24,14.498200687831424
7207,PL_E_ENS,PL_E_Demand,2050,2,1.0,1.0,1,3,0.0
7208,PL_E_ENS,PL_E_Demand,2050,2,1.0,1.0,4,6,0.0
7209,PL_E_ENS,PL_E_Demand,2050,2,1.0,1.0,7,9,0.0
7210,PL_E_ENS,PL_E_Demand,2050,2,1.0,1.0,10,12,0.0
7211,PL_E_ENS,PL_E_Demand,2050,2,1.0,1.0,13,15,0.0
7212,PL_E_ENS,PL_E_Demand,2050,2,1.0,1.0,16,18,0.0
7213,PL_E_ENS,PL_E_Demand,2050,2,1.0,1.0,19,21,0.0
7214,PL_E_ENS,PL_E_Demand,2050,2,1.0,1.0,22,24,0.0
7215,PL_Gas,PL_E_Demand,2050,2,1.0,1.0,1,3,0.0
7216,PL_Gas,PL_E_Demand,2050,2,1.0,1.0,4,6,0.0
7217,PL_Gas,PL_E_Demand,2050,2,1.0,1.0,7,9,0.0
7218,PL_Gas,PL_E_Demand,2050,2,1.0,1.0,10,12,0.0
7219,PL_Gas,PL_E_Demand,2050,2,1.0,1.0,13,15,0.0
7220,PL_Gas,PL_E_Demand,2050,2,1.0,1.0,16,18,0.0
7221,PL_Gas,PL_E_Demand,2050,2,1.0,1.0,19,21,0.0
7222,PL_Gas,PL_E_Demand,2050,2,1.0,1.0,22,24,0.0
7223,PL_Hydro,PL_E_Demand,2050,2,1.0,1.0,1,3,0.34237082350883574
7224,PL_Hydro,PL_E_Demand,2050,2,1.0,1.0,4,6,0.34237082350883574
7225,PL_Hydro,PL_E_Demand,2050,2,1.0,1.0,7,9,0.34237082350883574
7226,PL_Hydro,PL_E_Demand,2050,2,1.0,1.0,10,12,0.34237082350883574
7227,PL_Hydro,PL_E_Demand,2050,2,1.0,1.0,13,15,0.34237082350883574
7228,PL_Hydro,PL_E_Demand,2050,2,1.0,1.0,16,18,0.34237082350883574
7229,PL_Hydro,PL_E_Demand,2050,2,1.0,1.0,19,21,0.34237082350883574
7230,PL_Hydro,PL_E_Demand,2050,2,1.0,1.0,22,24,0.34237082350883574
7231,PL_Hydro_Reservoir,PL_E_Demand,2050,2,1.0,1.0,1,3,0.272
7232,PL_Hydro_Reservoir,PL_E_Demand,2050,2,1.0,1.0,4,6,0.18281521615522112
7233,PL_Hydro_Reservoir,PL_E_Demand,2050,2,1.0,1.0,7,9,0.0
7234,PL_Hydro_Reservoir,PL_E_Demand,2050,2,1.0,1.0,10,12,0.0
7235,PL_Hydro_Reservoir,PL_E_Demand,2050,2,1.0,1.0,13,15,0.0
7236,PL_Hydro_Reservoir,PL_E_Demand,2050,2,1.0,1.0,16,18,0.0
7237,PL_Hydro_Reservoir,PL_E_Demand,2050,2,1.0,1.0,19,21,0.272
7238,PL_Hydro_Reservoir,PL_E_Demand,2050,2,1.0,1.0,22,24,0.272
7239,PL_Pump_Hydro_Closed,PL_E_Demand,2050,2,1.0,1.0,1,3,1.323
7240,PL_Pump_Hydro_Closed,PL_E_Demand,2050,2,1.0,1.0,4,6,1.323
7241,PL_Pump_Hydro_Closed,PL_E_Demand,2050,2,1.0,1.0,7,9,0.0
7242,PL_Pump_Hydro_Closed,PL_E_Demand,2050,2,1.0,1.0,10,12,0.0
7243,PL_Pump_Hydro_Closed,PL_E_Demand,2050,2,1.0,1.0,13,15,0.0
7244,PL_Pump_Hydro_Closed,PL_E_Demand,2050,2,1.0,1.0,16,18,0.0
7245,PL_Pump_Hydro_Closed,PL_E_Demand,2050,2,1.0,1.0,19,21,1.323
7246,PL_Pump_Hydro_Closed,PL_E_Demand,2050,2,1.0,1.0,22,24,1.323
7247,PL_Pump_Hydro_Open,PL_E_Demand,2050,2,1.0,1.0,1,3,0.216
7248,PL_Pump_Hydro_Open,PL_E_Demand,2050,2,1.0,1.0,4,6,0.216
7249,PL_Pump_Hydro_Open,PL_E_Demand,2050,2,1.0,1.0,7,9,0.0
7250,PL_Pump_Hydro_Open,PL_E_Demand,2050,2,1.0,1.0,10,12,0.0
7251,PL_Pump_Hydro_Open,PL_E_Demand,2050,2,1.0,1.0,13,15,0.0
7252,PL_Pump_Hydro_Open,PL_E_Demand,2050,2,1.0,1.0,16,18,0.0
7253,PL_Pump_Hydro_Open,PL_E_Demand,2050,2,1.0,1.0,19,21,0.216
7254,PL_Pump_Hydro_Open,PL_E_Demand,2050,2,1.0,1.0,22,24,0.216
7255,PL_Solar,PL_E_Demand,2050,2,1.0,1.0,1,3,-0.0
7256,PL_Solar,PL_E_Demand,2050,2,1.0,1.0,4,6,0.13872152861884332
7257,PL_Solar,PL_E_Demand,2050,2,1.0,1.0,7,9,7.638418700644731
7258,PL_Solar,PL_E_Demand,2050,2,1.0,1.0,10,12,22.499340498574632
7259,PL_Solar,PL_E_Demand,2050,2,1.0,1.0,13,15,22.700655252233446
7260,PL_Solar,PL_E_Demand,2050,2,1.0,1.0,16,18,9.20816552109641
7261,PL_Solar,PL_E_Demand,2050,2,1.0,1.0,19,21,0.4471081652528508
7262,PL_Solar,PL_E_Demand,2050,2,1.0,1.0,22,24,-0.0
7263,PL_Wind_Offshore,PL_E_Demand,2050,2,1.0,1.0,1,3,3.060301139111193
7264,PL_Wind_Offshore,PL_E_Demand,2050,2,1.0,1.0,4,6,2.7315956870967666
7265,PL_Wind_Offshore,PL_E_Demand,2050,2,1.0,1.0,7,9,2.6198484066833325
7266,PL_Wind_Offshore,PL_E_Demand,2050,2,1.0,1.0,10,12,2.330592390088807
7267,PL_Wind_Offshore,PL_E_Demand,2050,2,1.0,1.0,13,15,2.3996512124756224
7268,PL_Wind_Offshore,PL_E_Demand,2050,2,1.0,1.0,16,18,2.838443810615175
7269,PL_Wind_Offshore,PL_E_Demand,2050,2,1.0,1.0,19,21,3.0073121419042295
7270,PL_Wind_Offshore,PL_E_Demand,2050,2,1.0,1.0,22,24,3.142252750364677
7271,PL_Wind_Onshore,PL_E_Demand,2050,2,1.0,1.0,1,3,20.924999143875617
7272,PL_Wind_Onshore,PL_E_Demand,2050,2,1.0,1.0,4,6,19.037860284716412
7273,PL_Wind_Onshore,PL_E_Demand,2050,2,1.0,1.0,7,9,16.584407441631846
7274,PL_Wind_Onshore,PL_E_Demand,2050,2,1.0,1.0,10,12,12.671657112049752
7275,PL_Wind_Onshore,PL_E_Demand,2050,2,1.0,1.0,13,15,12.645710698427862
7276,PL_Wind_Onshore,PL_E_Demand,2050,2,1.0,1.0,16,18,14.830924981915425
7277,PL_Wind_Onshore,PL_E_Demand,2050,2,1.0,1.0,19,21,18.995021821646766
7278,PL_Wind_Onshore,PL_E_Demand,2050,2,1.0,1.0,22,24,22.025616729497514
7279,PL_electrolyzer,PL_H_Demand,2050,2,1.0,1.0,1,3,13.374864717011954
7280,PL_electrolyzer,PL_H_Demand,2050,2,1.0,1.0,4,6,14.94292237
7281,PL_electrolyzer,PL_H_Demand,2050,2,1.0,1.0,7,9,14.94292237
7282,PL_electrolyzer,PL_H_Demand,2050,2,1.0,1.0,10,12,14.94292237
7283,PL_electrolyzer,PL_H_Demand,2050,2,1.0,1.0,13,15,14.94292237
7284,PL_electrolyzer,PL_H_Demand,2050,2,1.0,1.0,16,18,14.94292237
7285,PL_electrolyzer,PL_H_Demand,2050,2,1.0,1.0,19,21,13.493644228993267
7286,PL_electrolyzer,PL_H_Demand,2050,2,1.0,1.0,22,24,14.498200687831423
7287,PT_Battery,PT_E_Demand,2050,2,1.0,1.0,1,4,0.0
7288,PT_Battery,PT_E_Demand,2050,2,1.0,1.0,5,8,0.0
7289,PT_Battery,PT_E_Demand,2050,2,1.0,1.0,9,12,0.0
7290,PT_Battery,PT_E_Demand,2050,2,1.0,1.0,13,16,0.0
7291,PT_Battery,PT_E_Demand,2050,2,1.0,1.0,17,20,0.0
7292,PT_Battery,PT_E_Demand,2050,2,1.0,1.0,21,24,0.0
7293,PT_E_Demand,PT_electrolyzer,2050,2,1.0,1.0,1,4,3.515981735
7294,PT_E_Demand,PT_electrolyzer,2050,2,1.0,1.0,5,8,3.515981735
7295,PT_E_Demand,PT_electrolyzer,2050,2,1.0,1.0,9,12,3.515981735
7296,PT_E_Demand,PT_electrolyzer,2050,2,1.0,1.0,13,16,3.515981735
7297,PT_E_Demand,PT_electrolyzer,2050,2,1.0,1.0,17,20,3.515981735
7298,PT_E_Demand,PT_electrolyzer,2050,2,1.0,1.0,21,24,3.515981735
7299,PT_E_ENS,PT_E_Demand,2050,2,1.0,1.0,1,4,0.0
7300,PT_E_ENS,PT_E_Demand,2050,2,1.0,1.0,5,8,0.0
7301,PT_E_ENS,PT_E_Demand,2050,2,1.0,1.0,9,12,0.0
7302,PT_E_ENS,PT_E_Demand,2050,2,1.0,1.0,13,16,0.0
7303,PT_E_ENS,PT_E_Demand,2050,2,1.0,1.0,17,20,0.0
7304,PT_E_ENS,PT_E_Demand,2050,2,1.0,1.0,21,24,0.0
7305,PT_Gas,PT_E_Demand,2050,2,1.0,1.0,1,4,0.0
7306,PT_Gas,PT_E_Demand,2050,2,1.0,1.0,5,8,0.0
7307,PT_Gas,PT_E_Demand,2050,2,1.0,1.0,9,12,0.0
7308,PT_Gas,PT_E_Demand,2050,2,1.0,1.0,13,16,0.0
7309,PT_Gas,PT_E_Demand,2050,2,1.0,1.0,17,20,0.0
7310,PT_Gas,PT_E_Demand,2050,2,1.0,1.0,21,24,0.0
7311,PT_Hydro,PT_E_Demand,2050,2,1.0,1.0,1,4,0.5290943349403882
7312,PT_Hydro,PT_E_Demand,2050,2,1.0,1.0,5,8,0.5290943349403882
7313,PT_Hydro,PT_E_Demand,2050,2,1.0,1.0,9,12,0.5290943349403882
7314,PT_Hydro,PT_E_Demand,2050,2,1.0,1.0,13,16,0.0
7315,PT_Hydro,PT_E_Demand,2050,2,1.0,1.0,17,20,0.5290943349403882
7316,PT_Hydro,PT_E_Demand,2050,2,1.0,1.0,21,24,0.5290943349403882
7317,PT_Hydro_Reservoir,PT_E_Demand,2050,2,1.0,1.0,1,4,0.0
7318,PT_Hydro_Reservoir,PT_E_Demand,2050,2,1.0,1.0,5,8,0.0
7319,PT_Hydro_Reservoir,PT_E_Demand,2050,2,1.0,1.0,9,12,3.7341919476792023
7320,PT_Hydro_Reservoir,PT_E_Demand,2050,2,1.0,1.0,13,16,0.0
7321,PT_Hydro_Reservoir,PT_E_Demand,2050,2,1.0,1.0,17,20,0.3714984936493252
7322,PT_Hydro_Reservoir,PT_E_Demand,2050,2,1.0,1.0,21,24,3.766
7323,PT_Pump_Hydro_Open,PT_E_Demand,2050,2,1.0,1.0,1,4,2.3275907902670663
7324,PT_Pump_Hydro_Open,PT_E_Demand,2050,2,1.0,1.0,5,8,3.691221082483168
7325,PT_Pump_Hydro_Open,PT_E_Demand,2050,2,1.0,1.0,9,12,0.0
7326,PT_Pump_Hydro_Open,PT_E_Demand,2050,2,1.0,1.0,13,16,0.0
7327,PT_Pump_Hydro_Open,PT_E_Demand,2050,2,1.0,1.0,17,20,0.0
7328,PT_Pump_Hydro_Open,PT_E_Demand,2050,2,1.0,1.0,21,24,1.8128789760647925
7329,PT_Solar,PT_E_Demand,2050,2,1.0,1.0,1,4,0.0
7330,PT_Solar,PT_E_Demand,2050,2,1.0,1.0,5,8,0.021269312934701485
7331,PT_Solar,PT_E_Demand,2050,2,1.0,1.0,9,12,8.040095435626867
7332,PT_Solar,PT_E_Demand,2050,2,1.0,1.0,13,16,11.049993481369718
7333,PT_Solar,PT_E_Demand,2050,2,1.0,1.0,17,20,7.648793933755597
7334,PT_Solar,PT_E_Demand,2050,2,1.0,1.0,21,24,0.03185113288992537
7335,PT_Wind_Offshore,PT_E_Demand,2050,2,1.0,1.0,1,4,4.886972375452612
7336,PT_Wind_Offshore,PT_E_Demand,2050,2,1.0,1.0,5,8,4.693778611799888
7337,PT_Wind_Offshore,PT_E_Demand,2050,2,1.0,1.0,9,12,4.216818138475736
7338,PT_Wind_Offshore,PT_E_Demand,2050,2,1.0,1.0,13,16,4.185354590062031
7339,PT_Wind_Offshore,PT_E_Demand,2050,2,1.0,1.0,17,20,5.014731449931905
7340,PT_Wind_Offshore,PT_E_Demand,2050,2,1.0,1.0,21,24,5.0533361511551185
7341,PT_Wind_Onshore,PT_E_Demand,2050,2,1.0,1.0,1,4,4.904322709824626
7342,PT_Wind_Onshore,PT_E_Demand,2050,2,1.0,1.0,5,8,4.48586330829291
7343,PT_Wind_Onshore,PT_E_Demand,2050,2,1.0,1.0,9,12,3.795441196867537
7344,PT_Wind_Onshore,PT_E_Demand,2050,2,1.0,1.0,13,16,3.793292969544776
7345,PT_Wind_Onshore,PT_E_Demand,2050,2,1.0,1.0,17,20,4.913165731548507
7346,PT_Wind_Onshore,PT_E_Demand,2050,2,1.0,1.0,21,24,5.603294207074626
7347,PT_electrolyzer,PT_H_Demand,2050,2,1.0,1.0,1,4,3.515981735
7348,PT_electrolyzer,PT_H_Demand,2050,2,1.0,1.0,5,8,3.515981735
7349,PT_electrolyzer,PT_H_Demand,2050,2,1.0,1.0,9,12,3.515981735
7350,PT_electrolyzer,PT_H_Demand,2050,2,1.0,1.0,13,16,3.515981735
7351,PT_electrolyzer,PT_H_Demand,2050,2,1.0,1.0,17,20,3.515981735
7352,PT_electrolyzer,PT_H_Demand,2050,2,1.0,1.0,21,24,3.515981735
7353,RO_Battery,RO_E_Demand,2050,2,1.0,1.0,1,4,0.0
7354,RO_Battery,RO_E_Demand,2050,2,1.0,1.0,5,8,0.0
7355,RO_Battery,RO_E_Demand,2050,2,1.0,1.0,9,12,0.0
7356,RO_Battery,RO_E_Demand,2050,2,1.0,1.0,13,16,0.0
7357,RO_Battery,RO_E_Demand,2050,2,1.0,1.0,17,20,0.6434443793962467
7358,RO_Battery,RO_E_Demand,2050,2,1.0,1.0,21,24,0.3660556206037534
7359,RO_Coal,RO_E_Demand,2050,2,1.0,1.0,1,4,0.0
7360,RO_Coal,RO_E_Demand,2050,2,1.0,1.0,5,8,0.0
7361,RO_Coal,RO_E_Demand,2050,2,1.0,1.0,9,12,0.0
7362,RO_Coal,RO_E_Demand,2050,2,1.0,1.0,13,16,0.0
7363,RO_Coal,RO_E_Demand,2050,2,1.0,1.0,17,20,0.0
7364,RO_Coal,RO_E_Demand,2050,2,1.0,1.0,21,24,0.0
7365,RO_E_Demand,RO_electrolyzer,2050,2,1.0,1.0,1,4,4.897260274
7366,RO_E_Demand,RO_electrolyzer,2050,2,1.0,1.0,5,8,4.897260274
7367,RO_E_Demand,RO_electrolyzer,2050,2,1.0,1.0,9,12,4.897260274
7368,RO_E_Demand,RO_electrolyzer,2050,2,1.0,1.0,13,16,4.897260274
7369,RO_E_Demand,RO_electrolyzer,2050,2,1.0,1.0,17,20,4.897260274
7370,RO_E_Demand,RO_electrolyzer,2050,2,1.0,1.0,21,24,4.897260274
7371,RO_E_ENS,RO_E_Demand,2050,2,1.0,1.0,1,4,0.0
7372,RO_E_ENS,RO_E_Demand,2050,2,1.0,1.0,5,8,0.0
7373,RO_E_ENS,RO_E_Demand,2050,2,1.0,1.0,9,12,0.0
7374,RO_E_ENS,RO_E_Demand,2050,2,1.0,1.0,13,16,0.0
7375,RO_E_ENS,RO_E_Demand,2050,2,1.0,1.0,17,20,0.0
7376,RO_E_ENS,RO_E_Demand,2050,2,1.0,1.0,21,24,0.0
7377,RO_Gas,RO_E_Demand,2050,2,1.0,1.0,1,4,0.0
7378,RO_Gas,RO_E_Demand,2050,2,1.0,1.0,5,8,0.0
7379,RO_Gas,RO_E_Demand,2050,2,1.0,1.0,9,12,0.0
7380,RO_Gas,RO_E_Demand,2050,2,1.0,1.0,13,16,0.0
7381,RO_Gas,RO_E_Demand,2050,2,1.0,1.0,17,20,0.0
7382,RO_Gas,RO_E_Demand,2050,2,1.0,1.0,21,24,0.0
7383,RO_Hydro,RO_E_Demand,2050,2,1.0,1.0,1,4,2.2976514659130443
7384,RO_Hydro,RO_E_Demand,2050,2,1.0,1.0,5,8,2.2976514659130443
7385,RO_Hydro,RO_E_Demand,2050,2,1.0,1.0,9,12,1.7440615342237837
7386,RO_Hydro,RO_E_Demand,2050,2,1.0,1.0,13,16,2.2976514659130443
7387,RO_Hydro,RO_E_Demand,2050,2,1.0,1.0,17,20,2.2976514659130443
7388,RO_Hydro,RO_E_Demand,2050,2,1.0,1.0,21,24,2.2976514659130443
7389,RO_Hydro_Reservoir,RO_E_Demand,2050,2,1.0,1.0,1,4,0.0
7390,RO_Hydro_Reservoir,RO_E_Demand,2050,2,1.0,1.0,5,8,0.0
7391,RO_Hydro_Reservoir,RO_E_Demand,2050,2,1.0,1.0,9,12,0.0
7392,RO_Hydro_Reservoir,RO_E_Demand,2050,2,1.0,1.0,13,16,0.0
7393,RO_Hydro_Reservoir,RO_E_Demand,2050,2,1.0,1.0,17,20,0.0
7394,RO_Hydro_Reservoir,RO_E_Demand,2050,2,1.0,1.0,21,24,0.0
7395,RO_Nuclear,RO_E_Demand,2050,2,1.0,1.0,1,4,3.087
7396,RO_Nuclear,RO_E_Demand,2050,2,1.0,1.0,5,8,0.0
7397,RO_Nuclear,RO_E_Demand,2050,2,1.0,1.0,9,12,0.0
7398,RO_Nuclear,RO_E_Demand,2050,2,1.0,1.0,13,16,0.0
7399,RO_Nuclear,RO_E_Demand,2050,2,1.0,1.0,17,20,3.087
7400,RO_Nuclear,RO_E_Demand,2050,2,1.0,1.0,21,24,3.087
7401,RO_OCGT,RO_E_Demand,2050,2,1.0,1.0,1,4,0.0
7402,RO_OCGT,RO_E_Demand,2050,2,1.0,1.0,5,8,0.0
7403,RO_OCGT,RO_E_Demand,2050,2,1.0,1.0,9,12,0.0
7404,RO_OCGT,RO_E_Demand,2050,2,1.0,1.0,13,16,0.0
7405,RO_OCGT,RO_E_Demand,2050,2,1.0,1.0,17,20,0.0
7406,RO_OCGT,RO_E_Demand,2050,2,1.0,1.0,21,24,0.0
7407,RO_Pump_Hydro_Open,RO_E_Demand,2050,2,1.0,1.0,1,4,0.839
7408,RO_Pump_Hydro_Open,RO_E_Demand,2050,2,1.0,1.0,5,8,0.7590084515039404
7409,RO_Pump_Hydro_Open,RO_E_Demand,2050,2,1.0,1.0,9,12,0.0
7410,RO_Pump_Hydro_Open,RO_E_Demand,2050,2,1.0,1.0,13,16,0.0
7411,RO_Pump_Hydro_Open,RO_E_Demand,2050,2,1.0,1.0,17,20,0.04453965930618947
7412,RO_Pump_Hydro_Open,RO_E_Demand,2050,2,1.0,1.0,21,24,0.839
7413,RO_Solar,RO_E_Demand,2050,2,1.0,1.0,1,4,-0.0
7414,RO_Solar,RO_E_Demand,2050,2,1.0,1.0,5,8,2.3001470730812468
7415,RO_Solar,RO_E_Demand,2050,2,1.0,1.0,9,12,14.150422426464457
7416,RO_Solar,RO_E_Demand,2050,2,1.0,1.0,13,16,12.695114487388896
7417,RO_Solar,RO_E_Demand,2050,2,1.0,1.0,17,20,1.570011956026791
7418,RO_Solar,RO_E_Demand,2050,2,1.0,1.0,21,24,-0.0
7419,RO_Wind_Offshore,RO_E_Demand,2050,2,1.0,1.0,1,4,0.30838315121268656
7420,RO_Wind_Offshore,RO_E_Demand,2050,2,1.0,1.0,5,8,0.3155581028320895
7421,RO_Wind_Offshore,RO_E_Demand,2050,2,1.0,1.0,9,12,0.2918082023041043
7422,RO_Wind_Offshore,RO_E_Demand,2050,2,1.0,1.0,13,16,0.2712234712742537
7423,RO_Wind_Offshore,RO_E_Demand,2050,2,1.0,1.0,17,20,0.31283819538619406
7424,RO_Wind_Offshore,RO_E_Demand,2050,2,1.0,1.0,21,24,0.32441838571082093
7425,RO_Wind_Onshore,RO_E_Demand,2050,2,1.0,1.0,1,4,2.517392353416045
7426,RO_Wind_Onshore,RO_E_Demand,2050,2,1.0,1.0,5,8,2.4312402061287317
7427,RO_Wind_Onshore,RO_E_Demand,2050,2,1.0,1.0,9,12,1.8819668255708955
7428,RO_Wind_Onshore,RO_E_Demand,2050,2,1.0,1.0,13,16,1.8031566998955222
7429,RO_Wind_Onshore,RO_E_Demand,2050,2,1.0,1.0,17,20,2.222355462212687
7430,RO_Wind_Onshore,RO_E_Demand,2050,2,1.0,1.0,21,24,2.647926127057837
7431,RO_electrolyzer,RO_H_Demand,2050,2,1.0,1.0,1,4,4.897260274
7432,RO_electrolyzer,RO_H_Demand,2050,2,1.0,1.0,5,8,4.897260274
7433,RO_electrolyzer,RO_H_Demand,2050,2,1.0,1.0,9,12,4.897260274
7434,RO_electrolyzer,RO_H_Demand,2050,2,1.0,1.0,13,16,4.897260274
7435,RO_electrolyzer,RO_H_Demand,2050,2,1.0,1.0,17,20,4.897260274
7436,RO_electrolyzer,RO_H_Demand,2050,2,1.0,1.0,21,24,4.897260274
7437,SE_Battery,SE_E_Demand,2050,2,1.0,1.0,1,4,0.0
7438,SE_Battery,SE_E_Demand,2050,2,1.0,1.0,5,8,0.0
7439,SE_Battery,SE_E_Demand,2050,2,1.0,1.0,9,12,0.0
7440,SE_Battery,SE_E_Demand,2050,2,1.0,1.0,13,16,0.0
7441,SE_Battery,SE_E_Demand,2050,2,1.0,1.0,17,20,0.40725
7442,SE_Battery,SE_E_Demand,2050,2,1.0,1.0,21,24,0.0
7443,SE_E_Demand,SE_electrolyzer,2050,2,1.0,1.0,1,4,8.664383562
7444,SE_E_Demand,SE_electrolyzer,2050,2,1.0,1.0,5,8,8.664383562
7445,SE_E_Demand,SE_electrolyzer,2050,2,1.0,1.0,9,12,8.664383562
7446,SE_E_Demand,SE_electrolyzer,2050,2,1.0,1.0,13,16,8.664383562
7447,SE_E_Demand,SE_electrolyzer,2050,2,1.0,1.0,17,20,8.664383562
7448,SE_E_Demand,SE_electrolyzer,2050,2,1.0,1.0,21,24,8.664383562
7449,SE_E_ENS,SE_E_Demand,2050,2,1.0,1.0,1,4,0.0
7450,SE_E_ENS,SE_E_Demand,2050,2,1.0,1.0,5,8,0.0
7451,SE_E_ENS,SE_E_Demand,2050,2,1.0,1.0,9,12,0.0
7452,SE_E_ENS,SE_E_Demand,2050,2,1.0,1.0,13,16,0.0
7453,SE_E_ENS,SE_E_Demand,2050,2,1.0,1.0,17,20,0.0
7454,SE_E_ENS,SE_E_Demand,2050,2,1.0,1.0,21,24,0.0
7455,SE_Gas,SE_E_Demand,2050,2,1.0,1.0,1,4,0.0
7456,SE_Gas,SE_E_Demand,2050,2,1.0,1.0,5,8,0.0
7457,SE_Gas,SE_E_Demand,2050,2,1.0,1.0,9,12,0.0
7458,SE_Gas,SE_E_Demand,2050,2,1.0,1.0,13,16,0.0
7459,SE_Gas,SE_E_Demand,2050,2,1.0,1.0,17,20,0.0
7460,SE_Gas,SE_E_Demand,2050,2,1.0,1.0,21,24,0.0
7461,SE_Hydro_Reservoir,SE_E_Demand,2050,2,1.0,1.0,1,4,7.923012567396447
7462,SE_Hydro_Reservoir,SE_E_Demand,2050,2,1.0,1.0,5,8,12.103205413698387
7463,SE_Hydro_Reservoir,SE_E_Demand,2050,2,1.0,1.0,9,12,0.0
7464,SE_Hydro_Reservoir,SE_E_Demand,2050,2,1.0,1.0,13,16,0.0
7465,SE_Hydro_Reservoir,SE_E_Demand,2050,2,1.0,1.0,17,20,2.5892409348582177
7466,SE_Hydro_Reservoir,SE_E_Demand,2050,2,1.0,1.0,21,24,7.067197011539847
7467,SE_Nuclear,SE_E_Demand,2050,2,1.0,1.0,1,4,0.0
7468,SE_Nuclear,SE_E_Demand,2050,2,1.0,1.0,5,8,0.0
7469,SE_Nuclear,SE_E_Demand,2050,2,1.0,1.0,9,12,0.0
7470,SE_Nuclear,SE_E_Demand,2050,2,1.0,1.0,13,16,0.0
7471,SE_Nuclear,SE_E_Demand,2050,2,1.0,1.0,17,20,0.0
7472,SE_Nuclear,SE_E_Demand,2050,2,1.0,1.0,21,24,0.0
7473,SE_OCGT,SE_E_Demand,2050,2,1.0,1.0,1,4,0.0
7474,SE_OCGT,SE_E_Demand,2050,2,1.0,1.0,5,8,0.0
7475,SE_OCGT,SE_E_Demand,2050,2,1.0,1.0,9,12,0.0
7476,SE_OCGT,SE_E_Demand,2050,2,1.0,1.0,13,16,0.0
7477,SE_OCGT,SE_E_Demand,2050,2,1.0,1.0,17,20,0.0
7478,SE_OCGT,SE_E_Demand,2050,2,1.0,1.0,21,24,0.0
7479,SE_Solar,SE_E_Demand,2050,2,1.0,1.0,1,4,0.00648328965391791
7480,SE_Solar,SE_E_Demand,2050,2,1.0,1.0,5,8,1.8279868497005598
7481,SE_Solar,SE_E_Demand,2050,2,1.0,1.0,9,12,14.387221210751866
7482,SE_Solar,SE_E_Demand,2050,2,1.0,1.0,13,16,15.690669094785449
7483,SE_Solar,SE_E_Demand,2050,2,1.0,1.0,17,20,3.613494592399253
7484,SE_Solar,SE_E_Demand,2050,2,1.0,1.0,21,24,0.03362393337593284
7485,SE_Wind_Offshore,SE_E_Demand,2050,2,1.0,1.0,1,4,4.627080355308955
7486,SE_Wind_Offshore,SE_E_Demand,2050,2,1.0,1.0,5,8,4.254601200561194
7487,SE_Wind_Offshore,SE_E_Demand,2050,2,1.0,1.0,9,12,3.8213362667593276
7488,SE_Wind_Offshore,SE_E_Demand,2050,2,1.0,1.0,13,16,3.8043573757455214
7489,SE_Wind_Offshore,SE_E_Demand,2050,2,1.0,1.0,17,20,4.304788046285074
7490,SE_Wind_Offshore,SE_E_Demand,2050,2,1.0,1.0,21,24,4.684469368775375
7491,SE_Wind_Onshore,SE_E_Demand,2050,2,1.0,1.0,1,4,19.472221397282837
7492,SE_Wind_Onshore,SE_E_Demand,2050,2,1.0,1.0,5,8,17.705828662678172
7493,SE_Wind_Onshore,SE_E_Demand,2050,2,1.0,1.0,9,12,14.565851331793846
7494,SE_Wind_Onshore,SE_E_Demand,2050,2,1.0,1.0,13,16,13.935262843318469
7495,SE_Wind_Onshore,SE_E_Demand,2050,2,1.0,1.0,17,20,15.872069560849255
7496,SE_Wind_Onshore,SE_E_Demand,2050,2,1.0,1.0,21,24,18.975844529658023
7497,SE_electrolyzer,SE_H_Demand,2050,2,1.0,1.0,1,4,8.664383562
7498,SE_electrolyzer,SE_H_Demand,2050,2,1.0,1.0,5,8,8.664383562
7499,SE_electrolyzer,SE_H_Demand,2050,2,1.0,1.0,9,12,8.664383562
7500,SE_electrolyzer,SE_H_Demand,2050,2,1.0,1.0,13,16,8.664383562
7501,SE_electrolyzer,SE_H_Demand,2050,2,1.0,1.0,17,20,8.664383562
7502,SE_electrolyzer,SE_H_Demand,2050,2,1.0,1.0,21,24,8.664383562
7503,SI_Battery,SI_E_Demand,2050,2,1.0,1.0,1,4,0.0
7504,SI_Battery,SI_E_Demand,2050,2,1.0,1.0,5,8,0.04875
7505,SI_Battery,SI_E_Demand,2050,2,1.0,1.0,9,12,0.0
7506,SI_Battery,SI_E_Demand,2050,2,1.0,1.0,13,16,0.0
7507,SI_Battery,SI_E_Demand,2050,2,1.0,1.0,17,20,0.0
7508,SI_Battery,SI_E_Demand,2050,2,1.0,1.0,21,24,0.0
7509,SI_Coal,SI_E_Demand,2050,2,1.0,1.0,1,4,0.0
7510,SI_Coal,SI_E_Demand,2050,2,1.0,1.0,5,8,0.0
7511,SI_Coal,SI_E_Demand,2050,2,1.0,1.0,9,12,0.0
7512,SI_Coal,SI_E_Demand,2050,2,1.0,1.0,13,16,0.0
7513,SI_Coal,SI_E_Demand,2050,2,1.0,1.0,17,20,0.0
7514,SI_Coal,SI_E_Demand,2050,2,1.0,1.0,21,24,0.0
7515,SI_E_Demand,SI_electrolyzer,2050,2,1.0,1.0,1,4,0.650684932
